SentenceId,Phrase,Sentiment
5110,"['miseri', 'peopl', 'becom', 'anoth', 'voyeurist', 'spectacl', 'consum', 'forgotten']",0
5111,"['aan', 'opportun', 'wast']",1
5112,"['thi', 'stuck', 'pig', 'movi', 'flail', 'limpli', 'bizarr', 'comedi', 'pallid', 'horror']",0
5113,"['bad', 'certainli', 'without', 'merit', 'entertain']",1
5114,"['one', 'origin', 'american', 'product', 'thi', 'year', 'find', 'rememb', 'thi', 'refresh', 'visit', 'sunshin', 'state']",4
5115,"['bland', 'anim', 'sequel', 'hardli', 'seem', 'worth', 'effort']",1
5116,"['mayb', 'leblanc', 'thought', 'hey', 'movi', 'basebal', 'play', 'monkey', 'wa', 'wors']",1
5117,"['invitingli', 'upbeat', 'overtur', 'patho', 'fill', 'ultim', 'life', 'affirm', 'final', 'martin', 'master', 'conduct', 'work']",3
5118,"['poignant', 'japanes', 'epic', 'adolesc', 'anomi', 'heartbreak']",3
5119,"['great', 'fun', 'sport', 'aficionado', 'ordinari', 'lout', 'whose', 'idea', 'exercis', 'climb', 'step', 'stadium', 'seat', 'megaplex']",3
5120,"['excruci', 'demonstr', 'unsalvag', 'movi', 'saddl', 'amateurish', 'screenplay']",1
5121,"['tri', 'make', 'head', 'tail', 'stori', 'hip', 'hop', 'indi', 'snipe', 'enough', 'give', 'brain', 'strain', 'pay', 'neglig']",1
5122,"['reduc', 'complex', 'bromid', 'slogan', 'get', 'preachi', 'keen', 'tub', 'thumpingli', 'loud', 'make', 'feel', 'like', 'chump', 'sit']",1
5123,"['uneven', 'self', 'consciou', 'often', 'hilari', 'spoof']",3
5124,"['feebl', 'comedi']",1
5125,"['mani', 'parent', 'teen', 'lrb', 'preteen', 'rrb', 'kid', 'could', 'bond', 'watch', 'walk', 'rememb']",4
5126,"['jewish', 'ww', 'ii', 'doc', 'n', 'tri', 'simpli', 'shock', 'outrag', 'depress', 'potenti', 'audienc']",2
5127,"['surpris', 'director', 'washington', 'demand', 'receiv', 'excel', 'perform', 'newcom', 'derek', 'luke']",4
5128,"['austin', 'power', 'part', 'extrem', 'funni', 'first', 'part', 'make', 'ani', 'flaw', 'come', 'later']",3
5129,"['echo', 'allus', 'film']",2
5130,"['psycholog', 'reveal']",3
5131,"['serv', 'sara', 'serv', 'evict', 'notic', 'everi', 'theater', 'stuck']",1
5132,"['expand', 'horizon', 'boredom', 'point', 'collaps', 'turn', 'black', 'hole', 'dull', 'interest', 'concept', 'escap']",1
5133,"['three', 'woman', 'deliv', 'remark', 'perform']",3
5134,"['leigh', 'make', 'life', 'count']",3
5135,"['thi', 'nice', 'handl', 'affair', 'film', 'human', 'dark', 'etch', 'light', 'lrb', 'yet', 'unsentiment', 'rrb', 'touch']",3
5136,"['meant', 'reduc', 'blake', 'philosophi', 'tragic', 'come', 'age', 'saga', 'punctuat', 'burst', 'anim', 'todd', 'mcfarlan', 'superhero', 'dystopia']",2
5137,"['also', 'come', 'lazi', 'arrog', 'thing', 'alreadi', 'know']",1
5138,"['realli', 'appeal', 'charact', 'resembl', 'everyday', 'child']",3
5139,"['far', 'interest', 'soderbergh', 'faith', 'casual', 'moviego', 'might', 'lure', 'julia', 'robert']",2
5140,"['bore', 'tend', 'hammer', 'home', 'everi', 'one', 'point']",1
5141,"['airless', 'prepackag', 'julia', 'robert', 'wannab', 'stink', 'badli', 'hard', 'sell', 'imag', 'monger', 'wonder', 'lopez', 'publicist', 'share', 'screenwrit', 'credit']",0
5142,"['quit', 'vision']",3
5143,"['like', 'thi', 'movi', 'lot']",4
5144,"['old', 'fashion', 'drama', 'substanc', 'teacher', 'slide', 'slipperi', 'slope', 'dishonesti', 'encount', 'rich', 'power', 'noth', 'disdain', 'virtu']",3
5145,"['ugli', 'pointless', 'stupid', 'movi']",0
5146,"['ritchi', 'may', 'novel', 'thought', 'hi', 'head', 'know', 'pose', 'madonna']",2
5147,"['manag', 'delight', 'without', 'much', 'stori']",3
5148,"['histrion', 'muse', 'still', 'elud', 'madonna', 'play', 'charmless', 'witch', 'mere', 'charmless', 'witch']",1
5149,"['silli', 'hack', 'slash', 'flick', 'wrong', 'jason', 'x']",3
5150,"['thought', 'tom', 'hank', 'wa', 'ordinari', 'big', 'screen', 'star', 'wait', 'seen', 'eight', 'stori', 'tall']",2
5151,"['fan', 'walk', 'mutter', 'word', 'like', 'horribl', 'terribl', 'much', 'fun', 'diss', 'film', 'n', 'mind', 'ticket', 'cost']",0
5152,"['bluto', 'blutarski', 'miss']",3
5153,"['pay', 'nine', 'buck', 'thi', 'becaus', 'hear', 'suffer', 'afghan', 'refuge', 'news', 'still', 'unaffect']",2
5154,"['eric', 'byler', 'nuanc', 'pic', 'avoid', 'easi', 'sentiment', 'explan']",2
5155,"['obvious', 'aim', 'kid', 'countri', 'bear', 'keep', 'parent', 'amus', 'low', 'groan', 'guffaw', 'ratio']",3
5156,"['wildli', 'incompet', 'brilliantli', 'name', 'half', 'past', 'dead', 'seagal', 'pessimist', 'total', 'past', 'hi', 'prime']",1
5157,"['fish', 'stori', 'littl', 'peculiar', 'thi', 'one', 'thrown', 'back', 'river']",1
5158,"['may', 'leav', 'theater', 'question', 'answer', 'darn', 'toe', 'wo', 'n', 'still', 'tap']",3
5159,"['ha', 'definit', 'weak', 'like', 'rather', 'unbeliev', 'love', 'interest', 'meander', 'end', 'thi', '60', 'caper', 'film', 'rivet', 'brisk', 'delight']",3
5160,"['disguis', 'thi', 'one', 'worst', 'film', 'summer']",0
5161,"['coy', 'exhilar', 'realli', 'solid', 'perform', 'ving', 'rhame', 'wesley', 'snipe']",3
5162,"['nijinski', 'say', 'know', 'suffer', 'see', 'thi', 'film', 'know']",1
5163,"['ai', 'n', 'lot', 'pain', 'unfunni', 'movi', 'think', 'hilari']",2
5164,"['wors', 'film', 'break', 'break', 'wa', 'utterli', 'charm']",3
5165,"['maid', 'manhattan', 'might', 'look', 'appeal', 'third', 'fourth', 'view', 'road', 'high', 'concept', 'vehicl', 'two', 'bright', 'star', 'moment', 'rise', 'fan', 'lofti', 'expect', 'movi', 'pass', 'inspect']",2
5166,"['whether', 'buy', 'mr', 'broomfield', 'find', 'film', 'acquir', 'undeni', 'entertain', 'valu', 'slight', 'pale', 'mr', 'broomfield', 'continu', 'forc', 'peopl', 'situat', 'would', 'make', 'lesser', 'men', 'run', 'cover']",3
5167,"['third', 'time', 'charm', 'yeah', 'babi']",4
5168,"['quietli', 'engag']",3
5169,"['unfold', 'predict', 'adventur', 'happen', 'along', 'way', 'seem', 'repetit', 'design', 'fill', 'time', 'provid', 'real', 'sens', 'suspens']",0
5170,"['sometim', 'thi', 'modest', 'littl', 'number', 'click', 'sometim', 'doe', 'n']",2
5171,"['alway', 'enthral']",4
5172,"['yet', 'whi', 'fail', 'riddl', 'wrap', 'mysteri', 'insid', 'enigma']",1
5173,"['morvern', 'callar', 'confirm', 'lynn', 'ramsay', 'import', 'origin', 'talent', 'intern', 'cinema']",4
5174,"['onli', 'stori', 'match']",1
5175,"['engag', 'emot', 'level', 'funnier', 'whole', 'le', 'detach']",2
5176,"['gay', 'essenti', 'extend', 'soap', 'opera']",1
5177,"['possibl', 'someth', 'hip', 'transgress', 'wa', 'attempt', 'stubbornli', 'refus', 'gel', 'result', 'puzzl', 'unsettl']",0
5178,"['slow', 'ponder', 'rohmer', 'drama', 'build', 'intens', 'indoor', 'drama', 'compass', 'sacrific', 'christian', 'love', 'face', 'polit', 'corrupt']",3
5179,"['turntabl', 'outsel', 'electr', 'guitar']",2
5180,"['strip', 'excess', 'debri', '90', 'minut', 'four', 'star', 'movi']",3
5181,"['sadli', 'blood', 'work', 'prof', 'wa', 'long', 'long', 'time', 'ago']",1
5182,"['like', 'showgirl', 'glitter', 'entertain', 'moment', 'unintent']",1
5183,"['footag', 'rapper', 'play', 'prison', 'interview', 'suge', 'knight', 'two', 'element', 'grab']",3
5184,"['bodi', 'take', 'place', 'n', 'also', 'place']",3
5185,"['director', 'hi', 'fake', 'backdrop', 'state', 'pace', 'never', 'settl', 'consist', 'tone']",0
5186,"['littl', 'uneven', 'cat', 'meow', 'good', 'enough', 'purr']",3
5187,"['like', 'script', 'nurs', 'plot', 'hole', 'gape', 'enough', 'pilot', 'entir', 'olymp', 'swim', 'team', 'charact', 'swimfan', 'seem', 'motiv', 'noth', 'short', 'dull', 'brain', 'deaden', 'hangov']",1
5188,"['surprisingli', 'bland', 'despit', 'heavi', 'weird', 'perform', 'direct']",1
5189,"['disreput', 'exquisit', 'trap', 'dampen', 'lacklust', 'script', 'substandard', 'perform']",1
5190,"['unencourag', 'threefold', 'expans', 'former', 'mtv', 'seri', 'accompani', 'stunt', 'hungri', 'dimwit', 'random', 'seri', 'collect', 'gag', 'prank', 'pratfal', 'dare', 'injuri', 'etc']",1
5191,"['thi', 'movi', 'start', 'like', 'heather', 'becom', 'bring', 'becom', 'unwatch']",1
5192,"['director', 'chri', 'eyr', 'go', 'pace', 'hi', 'usual', 'high', 'melodramat', 'style', 'filmmak']",2
5193,"['observ', 'thi', 'social', 'econom', 'urban', 'environ', 'canni', 'spice', 'ironi']",3
5194,"['suffer', 'familiar', 'sinc', 'hit', 'hungri', 'british', 'filmmak', 'strip', 'mine', 'monti', 'formula', 'mercilessli', 'sinc', '1997']",0
5195,"['gener', 'enorm', 'feel', 'empathi', 'charact']",3
5196,['imag'],2
5197,"['sheridan', 'pain', 'bad', 'fourth', 'rate', 'jim', 'carrey', 'doe', 'n', 'understand', 'differ', 'dumb', 'fun', 'plain', 'dumb']",0
5198,"['eric', 'schweig', 'graham', 'green', 'exud', 'air', 'digniti', 'perfect', 'proud', 'warrior', 'still', 'linger', 'soul', 'charact']",4
5199,"['amidst', 'action', 'script', 'carri', 'arnold', 'lrb', 'viewer', 'rrb', 'forbidden', 'zone', 'sympath', 'terrorist', 'motiv', 'present', 'side', 'stori']",3
5200,"['would', 'shock', 'wa', 'actual', 'one', 'correct', 'interpret', 'n', 'make', 'movi', 'discuss', 'ani', 'le', 'enjoy']",2
5201,"['film', 'feel', 'formula', 'plot', 'pace', 'typic', 'hollywood', 'war', 'movi', 'stuff', 'perform', 'elicit', 'sens', 'deja', 'vu', 'awe']",0
5202,"['one', 'smarter', 'offer', 'horror', 'genr', 'ha', 'produc', 'recent', 'memori', 'even', 'far', 'tamer', 'advertis']",3
5203,"['issu', 'present', 'lousi', 'way', 'complet', 'year', 'lrb', 'unintent', 'rrb', 'funniest', 'moment', 'imposs', 'care']",0
5204,"['funni', 'film']",3
5205,"['sayl', 'ha', 'knack', 'cast', 'often', 'resurrect', 'perform', 'rare', 'work', 'movi', 'draw', 'flavor', 'perform', 'bland', 'actor']",4
5206,"['photograph', 'show', 'tell', 'stanc', 'admir', 'make', 'problemat', 'documentari', 'subject']",2
5207,"['testament', 'quiet', 'endur', 'common', 'concern', 'reconcil', 'surviv']",2
5208,"['right', 'b', 'movi', 'frame', 'mind', 'may', 'scare', 'pant']",3
5209,"['despit', 'shortcom', 'girl', 'ca', 'n', 'swim', 'repres', 'engag', 'intim', 'first', 'featur', 'talent', 'director', 'watch', 'worthi', 'entri', 'french', 'come', 'age', 'genr']",3
5210,"['wei', 'speck', 'never', 'make', 'convinc', 'case', 'relev', 'two', '20th', 'centuri', 'footnot']",2
5211,"['even', 'befor', 'build', 'insan', 'stage', 'ballroom', 'scene', '3000', 'actor', 'appear', 'full', 'regalia', 'waltz', 'art', 'film', 'pantheon']",3
5212,"['australia', 'land', 'beyond', 'time', 'enjoy', 'big', 'movi', 'primarili', 'becaus', 'australia', 'weirdli', 'beauti', 'place']",3
5213,"['even', 'seen', 'stomp', 'lrb', 'stage', 'show', 'rrb', 'still', 'see', 'thi']",4
5214,"['noth', 'funni', 'thi', 'everi', 'joke', 'ha', 'told', 'thousand', 'time', 'befor', 'movi']",0
5215,"['paid', 'matine', 'price', 'bought', 'big', 'tub', 'popcorn', 'guilti', 'fun']",2
5216,['work'],3
5217,"['although', 'visual', 'strike', 'slickli', 'stage', 'also', 'cold', 'grey', 'antisept', 'emot', 'desicc']",1
5218,"['highli', 'person', 'look', 'effect', 'live', 'dysfunct', 'privileg', 'lifestyl', 'end', 'onli', 'wish', 'could', 'spent', 'time', 'world']",2
5219,"['overal', 'cleti', 'tout', 'win', 'comedi', 'excit', 'imagin', 'tickl', 'funni', 'bone']",4
5220,"['rollerbal', 'bad', 'think', 'wors', 'imagin']",0
5221,"['may', 'prove', 'lrb', 'tsai', 'rrb', 'masterpiec']",4
5222,"['donovan', 'squander', 'hi', 'main', 'asset', 'jacki', 'chan', 'fumbl', 'vital', 'action', 'sequenc']",1
5223,"['dens', 'enigmat', 'elus', 'stagi', 'stilt']",2
5224,"['movi', 'comedi', 'might', 'work', 'better']",2
5225,"['may', 'lack', 'pungent', 'bite', 'titl', 'enjoy', 'trifl', 'nonetheless']",3
5226,"['problem', 'thi', 'film', 'even', '3', 'oscar', 'winner', 'ca', 'n', 'overcom', 'nice', 'girl', 'buddi', 'movi', 'onc', 'get', 'rock', 'n', 'roll']",2
5227,"['rodriguez', 'doe', 'splendid', 'job', 'racial', 'profil', 'hollywood', 'style', 'cast', 'excel', 'latin', 'actor', 'age', 'trend', 'long', 'overdu']",3
5228,"['would', 'n', 'funni', 'bunch', 'alli', 'soldier', 'went', 'undercov', 'woman', 'german', 'factori', 'dure', 'world', 'war', 'ii']",2
5229,"['interest', 'histor', 'studi', 'tragic', 'love', 'stori']",3
5230,"['clayburgh', 'tambor', 'charm', 'perform', 'neither', 'deserv', 'eric', 'schaeffer']",2
5231,"['one', 'key', 'problem', 'ardent', 'christian', 'storylin', 'never', 'ani', 'question', 'thing', 'turn']",1
5232,"['devoid', 'joy', 'energi', 'make', 'even', 'jason', 'x', 'look', 'posit', 'shakesperean', 'comparison']",0
5233,"['darker', 'element', 'misogyni', 'unprovok', 'violenc', 'suffoc', 'illumin', 'creat', 'two', 'daughter', 'spars', 'instanc', 'humor', 'meant', 'shine', 'gloomi', 'film', 'noir', 'veil']",1
5234,"['predict', 'melodramat']",1
5235,"['tend', 'pile', 'mani', 'seriou', 'issu', 'plate', 'time', 'yet', 'remain', 'fairli', 'light', 'alway', 'entertain', 'smartli', 'written']",3
5236,"['marvel', 'product', 'design']",4
5237,"['nicol', 'holofcen', 'love', 'amaz', 'screenplay', 'jump', 'head', 'class', 'woman', 'film', 'manag', 'avoid', 'ghetto', 'sentiment', 'chick', 'flick', 'treat', 'femal', 'folli', 'satir', 'style']",4
5238,"['someth', 'seem', 'miss']",2
5239,"['connect', 'stori', 'breitbart', 'hanussen', 'actual', 'fascin', 'filmmak', 'invinc', 'movi', 'doe', 'justic']",1
5240,"['return', 'beyond', 'warn', 'thi', 'movi', '90', 'minut', 'long', 'life', 'short']",0
5241,"['although', 'sequel', 'ha', 'outward', 'element', 'origin', 'first', 'film', 'love', 'flaki', 'gone', 'replac', 'forc', 'funni', 'found', 'dullest', 'kiddi', 'flick']",0
5242,"['ozpetek', 'effort', 'ha', 'scope', 'shape', 'especi', 'well', 'execut', 'televis', 'movi']",4
5243,"['le', 'studi', 'mad', 'love', 'studi', 'schoolgirl', 'obsess']",1
5244,"['realli', 'horribl', 'drek']",0
5245,"['particularli', 'subtl', 'howev', 'still', 'manag', 'build', 'terrifi', 'obviou', 'conclus']",2
5246,"['terrif', 'insid', 'look', 'star', 'make', 'machineri', 'tinseltown']",3
5247,"['complex', 'polit', 'charg', 'tapestri', 'contemporari', 'chines', 'life', 'thi', 'excit', 'new', 'filmmak', 'ha', 'brought', 'screen', 'like', 'noth', 'western', 'seen', 'befor']",3
5248,"['ha', 'enough', 'gun', 'battl', 'throwaway', 'humor', 'cover', 'yawn', 'chasm', 'plot']",1
5249,"['fill', 'honest', 'perform', 'except', 'detail', 'baran', 'gentl', 'film', 'dramat', 'punch', 'haunt', 'ode', 'human']",4
5250,"['though', 'nijinski', 'word', 'grow', 'increasingli', 'disturb', 'film', 'maintain', 'beguil', 'seren', 'pois', 'make', 'access', 'non', 'narr', 'featur']",3
5251,"['entir', 'movi', 'formula', 'forgett', 'hardli', 'befor', 'begin', 'fade', 'memori']",0
5252,"['yet', 'anoth', 'movi', 'presum', 'high', 'school', 'social', 'group', 'war', 'let', 'alon', 'consciou', 'exist']",2
5253,"['dim', 'wit', 'lazi', 'spin', 'anim', 'planet', 'documentari', 'seri', 'crocodil', 'hunter', 'entertain', 'opportun', 'glare']",0
5254,"['distant', 'futur', 'movi', 'like', 'ghost', 'ship', 'use', 'analges', 'balm', 'overstimul', 'mind']",1
5255,"['truli', 'aw', 'heartbreak', 'subject', 'matter', 'one', 'whose', 'lesson', 'well', 'worth', 'revisit', 'mani', 'time', 'possibl']",3
5256,"['fascin', 'bombshel', 'documentari', 'shame', 'american', 'regardless', 'whether', 'ultim', 'blame', 'final', 'lie', 'kissing']",4
5257,"['reason', 'self', 'awar', 'often', 'self', 'mock', 'intellig']",3
5258,"['intrigu', 'polit', '70', 'film', 'everi', 'bit', 'fascin', 'flaw']",3
5259,"['could', 'geek', 'heard', 'apollo', '13', 'wa', 'go', 'releas', 'imax', 'format']",4
5260,"['film', 'fail', 'fulfil', 'ambiti', 'goal', 'nonetheless', 'sustain', 'interest', 'dure', 'long', 'build', 'expositori', 'materi']",3
5261,"['confus', 'drudgeri']",1
5262,"['uncompromis', 'nonjudgment', 'make', 'clear', 'prostitut', 'lone', 'needi', 'ani', 'client']",3
5263,"['lrb', 'rrb', 'superflu', 'epilogu', 'leak', 'suspens', 'disbelief', 'like', 'siev', 'die', 'anoth', 'day', 'stimul', 'heart', 'rate', 'rais', 'ani', 'jame', 'bond', 'thriller']",2
5264,"['ensembl', 'movi', 'like', 'soap', 'opera', 'depend', 'empathi']",2
5265,"['mostli', 'honest', 'thi', 'somber', 'pictur', 'reveal', 'slowli', 'intellig', 'art']",4
5266,"['could', 'n', 'recommend', 'thi', 'film']",3
5267,"['problem', 'charact', 'reveal', 'univers', 'involv', 'film', 'well', 'delight', 'cast', 'breezi', 'pretti', 'gift', 'realli', 'heart']",4
5268,"['nair', 'cast', 'larg', 'altman', 'esqu', 'deftli', 'spin', 'multipl', 'stori', 'vibrant', 'intox', 'fashion']",4
5269,"['touch', 'smartli', 'wist', 'number', 'theme', 'least', 'notion', 'margin', 'member', 'societi', 'might', 'benefit', 'help', 'hand', 'friendli', 'kick', 'pant']",3
5270,"['artwork', 'spectacular', 'unlik', 'animaton', 'japan', 'charact', 'move', 'grace', 'panach']",4
5271,"['strike', 'hardest', 'remind', 'pertin', 'dynam', 'remain']",3
5272,"['mr', 'wollter', 'seldhal', 'give', 'strong', 'convinc', 'perform', 'neither', 'reach', 'deepest', 'recess', 'charact', 'unearth', 'quak', 'essenc', 'passion', 'grief', 'fear']",1
5273,"['mawkish', 'dialogu']",1
5274,"['film', 'femal', 'friendship', 'men', 'embrac', 'woman', 'talk', 'hour']",4
5275,"['hollywood', 'end', 'n', 'veri', 'funni']",1
5276,"['film', 'may', 'hit', 'hard', 'better', 'drug', 'relat', 'pictur', 'still', 'manag', 'get', 'punch']",2
5277,"['befor', 'collaps', 'exactli', 'kind', 'buddi', 'cop', 'comedi', 'set', 'lampoon', 'anyway']",1
5278,"['unlik', 'lot', 'hollywood', 'fluff', 'thi', 'ha', 'layer', 'well', 'develop', 'charact', 'surpris']",3
5279,"['unflinch', 'look', 'world', 'dispossess']",2
5280,"['ultim', 'movi', 'headi', 'child', 'preachi', 'adult']",1
5281,"['serious', 'folk', 'doe', 'n', 'work']",1
5282,"['damn', 'weird', 'pa', 'blacklight', 'crowd', 'way', 'cheaper', 'lrb', 'better', 'rrb', 'pink', 'floyd', 'ticket']",3
5283,"['sweetli', 'sexi', 'funni', 'touch']",4
5284,"['got', 'pretenti', 'eye', 'roll', 'moment', 'n', 'entir', 'grab', 'stuff', 'like']",2
5285,"['muddi', 'psycholog', 'thriller', 'rife', 'miscalcul']",1
5286,"['de', 'niro', 'cri']",2
5287,"['domest', 'melodrama', 'weak', 'dialogu', 'biopic', 'clich']",1
5288,"['rare', 'window', 'artist', 'collabor']",3
5289,"['may', 'caus', 'bite', 'tongu', 'keep', 'laugh', 'ridicul', 'dialog', 'oh', 'conveni', 'plot', 'twist']",0
5290,"['100', 'year', 'old', 'mysteri', 'constantli', 'interrupt', 'elizabeth', 'hurley', 'bath', 'suit']",2
5291,"['pepper', 'witti', 'dialogu', 'invent', 'moment']",4
5292,"['aggress', 'cheeri', 'pollyana', 'would', 'reach', 'barf', 'bag']",1
5293,"['lrb', 'rrb', 'film', 'never', 'sure', 'make', 'clear', 'point', 'even', 'seek', 'reli', 'ambigu', 'present']",1
5294,"['cinemat', 'equival', 'patron', 'bar', 'favor', 'pretenti', 'untal', 'artist', 'enjoy', 'moan', 'cruel', 'fate']",1
5295,"['seem', 'content', 'dog', 'paddl', 'mediocr', 'end', 'pool', 'sad', 'sick', 'sight']",1
5296,"['holland', 'let', 'thing', 'peter', 'midway', 'notabl', 'better', 'act', 'far', 'le', 'crass', 'recent', 'effort', 'burgeon', 'genr', 'film', 'black', 'urban', 'profession']",3
5297,"['littl', 'well', 'act', 'televis', 'melodrama', 'shot', 'big', 'screen']",2
5298,"['element', 'crib', 'lang', 'metropoli', 'well', 'kane', 'eisenstein', 'potemkin']",1
5299,"['sometim', 'thi', 'blood', 'seem', 'tire', 'protagonist', 'still', 'puls', 'never', 'disappear', 'entir', 'pictur', 'cross', 'finish', 'line', 'wind', 'still', 'game']",2
5300,"['made', 'innoc', 'yet', 'fervid', 'convict', 'hollywood', 'ha', 'lost']",2
5301,"['though', 'aborigin', 'aspect', 'lend', 'end', 'extraordinari', 'poignanc', 'stori', 'could', 'play', 'ani', 'work', 'class', 'commun', 'nation']",3
5302,"['tour', 'de', 'forc', 'modern', 'cinema']",3
5303,"['murder', 'number', 'doe', 'n', 'add']",1
5304,"['implic', 'kissing', 'may', 'decid', 'come', 'truncheon', 'better', 'give', 'receiv']",2
5305,"['bring', 'togeth', 'biggest', 'name', 'japanes', 'anim', 'impress', 'result']",4
